concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
2000003047,PEG Insertion,Procedure,mimiciv_proc_itemid,Procedure,,225446,1970-01-01,2099-12-31,
2000003048,Percutaneous Drain Insertion,Procedure,mimiciv_proc_itemid,Procedure,,225447,1970-01-01,2099-12-31,
2000003049,Percutaneous Tracheostomy,Procedure,mimiciv_proc_itemid,Procedure,,225448,1970-01-01,2099-12-31,
2000003050,Pericardiocentesis,Procedure,mimiciv_proc_itemid,Procedure,,225449,1970-01-01,2099-12-31,
2000003051,Radiation Therapy,Procedure,mimiciv_proc_itemid,Procedure,,225450,1970-01-01,2099-12-31,
2000003052,Sputum Culture,Procedure,mimiciv_proc_itemid,Procedure,,225451,1970-01-01,2099-12-31,
2000003053,Urine Culture,Procedure,mimiciv_proc_itemid,Procedure,,225454,1970-01-01,2099-12-31,
2000003054,Abdominal X-Ray,Procedure,mimiciv_proc_itemid,Procedure,,225457,1970-01-01,2099-12-31,
2000003055,Chest X-Ray,Procedure,mimiciv_proc_itemid,Procedure,,225459,1970-01-01,2099-12-31,
2000003056,Cervical Spine,Procedure,mimiciv_proc_itemid,Procedure,,225460,1970-01-01,2099-12-31,
2000003057,Interventional Radiology,Procedure,mimiciv_proc_itemid,Procedure,,225462,1970-01-01,2099-12-31,
2000003058,TLS Spine,Procedure,mimiciv_proc_itemid,Procedure,,225463,1970-01-01,2099-12-31,
2000003059,Cardioversion/Defibrillation,Procedure,mimiciv_proc_itemid,Procedure,,225464,1970-01-01,2099-12-31,
2000003060,Chest Pain,Procedure,mimiciv_proc_itemid,Procedure,,225465,1970-01-01,2099-12-31,
2000003061,Cardiac Arrest,Procedure,mimiciv_proc_itemid,Procedure,,225466,1970-01-01,2099-12-31,
2000003062,Chest Opened,Procedure,mimiciv_proc_itemid,Procedure,,225467,1970-01-01,2099-12-31,
2000003063,Unplanned Extubation (patient-initiated),Procedure,mimiciv_proc_itemid,Procedure,,225468,1970-01-01,2099-12-31,
2000003064,OR Received,Procedure,mimiciv_proc_itemid,Procedure,,225469,1970-01-01,2099-12-31,
2000003065,OR Sent,Procedure,mimiciv_proc_itemid,Procedure,,225470,1970-01-01,2099-12-31,
2000003066,Pneumothorax,Procedure,mimiciv_proc_itemid,Procedure,,225472,1970-01-01,2099-12-31,
2000003067,Fall,Procedure,mimiciv_proc_itemid,Procedure,,225474,1970-01-01,2099-12-31,
2000003068,Respiratory Arrest,Procedure,mimiciv_proc_itemid,Procedure,,225475,1970-01-01,2099-12-31,
2000003069,Unplanned Line/Catheter Removal (Non-Patient initated),Procedure,mimiciv_proc_itemid,Procedure,,225476,1970-01-01,2099-12-31,
2000003070,Unplanned Extubation (non-patient initiated),Procedure,mimiciv_proc_itemid,Procedure,,225477,1970-01-01,2099-12-31,
2000003071,Thoracentesis,Procedure,mimiciv_proc_itemid,Procedure,,225479,1970-01-01,2099-12-31,
2000003072,Arterial Line,Procedure,mimiciv_proc_itemid,Procedure,,225752,1970-01-01,2099-12-31,
2000003073,Sheath (Venous),Procedure,mimiciv_proc_itemid,Procedure,,225789,1970-01-01,2099-12-31,
2000003074,Invasive Ventilation,Procedure,mimiciv_proc_itemid,Procedure,,225792,1970-01-01,2099-12-31,
2000003075,Non-invasive Ventilation,Procedure,mimiciv_proc_itemid,Procedure,,225794,1970-01-01,2099-12-31,
2000003076,Dialysis - CRRT,Procedure,mimiciv_proc_itemid,Procedure,,225802,1970-01-01,2099-12-31,
2000003077,Peritoneal Dialysis,Procedure,mimiciv_proc_itemid,Procedure,,225805,1970-01-01,2099-12-31,
2000003078,Stool Culture,Procedure,mimiciv_proc_itemid,Procedure,,225814,1970-01-01,2099-12-31,
2000003079,Wound Culture,Procedure,mimiciv_proc_itemid,Procedure,,225816,1970-01-01,2099-12-31,
2000003080,BAL Fluid Culture,Procedure,mimiciv_proc_itemid,Procedure,,225817,1970-01-01,2099-12-31,
2000003081,Brain Death,Procedure,mimiciv_proc_itemid,Procedure,,225819,1970-01-01,2099-12-31,
2000003082,C-Spine Clearance,Procedure,mimiciv_proc_itemid,Procedure,,225820,1970-01-01,2099-12-31,
2000003083,Unplanned Line/Catheter Removal (Patient Initiated),Procedure,mimiciv_proc_itemid,Procedure,,225821,1970-01-01,2099-12-31,
2000003084,Nasal Swab,Procedure,mimiciv_proc_itemid,Procedure,,225966,1970-01-01,2099-12-31,
2000003085,Rectal Swab,Procedure,mimiciv_proc_itemid,Procedure,,225967,1970-01-01,2099-12-31,
2000003086,ICP Catheter,Procedure,mimiciv_proc_itemid,Procedure,,226124,1970-01-01,2099-12-31,
2000003087,Temporary Pacemaker Wires Discontinued,Procedure,mimiciv_proc_itemid,Procedure,,226236,1970-01-01,2099-12-31,
2000003088,Open Tracheostomy,Procedure,mimiciv_proc_itemid,Procedure,,226237,1970-01-01,2099-12-31,
2000003089,ICP Bolt Inserted,Procedure,mimiciv_proc_itemid,Procedure,,226474,1970-01-01,2099-12-31,
2000003090,Intraventricular Drain Inserted,Procedure,mimiciv_proc_itemid,Procedure,,226475,1970-01-01,2099-12-31,
2000003091,Esophogeal Balloon,Procedure,mimiciv_proc_itemid,Procedure,,226476,1970-01-01,2099-12-31,
2000003092,Temporary Pacemaker Wires Inserted,Procedure,mimiciv_proc_itemid,Procedure,,226477,1970-01-01,2099-12-31,
2000003093,Extubation,Procedure,mimiciv_proc_itemid,Procedure,,227194,1970-01-01,2099-12-31,
2000003094,ERCP (Travel to),Procedure,mimiciv_proc_itemid,Procedure,,227550,1970-01-01,2099-12-31,
2000003095,Plasma Pheresis.,Procedure,mimiciv_proc_itemid,Procedure,,227551,1970-01-01,2099-12-31,
2000003096,Drain Removed,Procedure,mimiciv_proc_itemid,Procedure,,227711,1970-01-01,2099-12-31,
2000003097,Chest Tube Removed,Procedure,mimiciv_proc_itemid,Procedure,,227712,1970-01-01,2099-12-31,
2000003098,Epidural Placement,Procedure,mimiciv_proc_itemid,Procedure,,227713,1970-01-01,2099-12-31,
2000003099,Pericardial Drain Removed,Procedure,mimiciv_proc_itemid,Procedure,,227714,1970-01-01,2099-12-31,
2000003100,TLS Clearance,Procedure,mimiciv_proc_itemid,Procedure,,227715,1970-01-01,2099-12-31,
2000003101,AVA,Procedure,mimiciv_proc_itemid,Procedure,,227719,1970-01-01,2099-12-31,
2000003102,Family meeting held,Procedure,mimiciv_proc_itemid,Procedure,,228125,1970-01-01,2099-12-31,
2000003103,Family met with Case Manager,Procedure,mimiciv_proc_itemid,Procedure,,228126,1970-01-01,2099-12-31,
2000003104,Family met with Social Worker,Procedure,mimiciv_proc_itemid,Procedure,,228127,1970-01-01,2099-12-31,
2000003105,Family updated by MD,Procedure,mimiciv_proc_itemid,Procedure,,228128,1970-01-01,2099-12-31,
2000003106,Family updated by RN,Procedure,mimiciv_proc_itemid,Procedure,,228129,1970-01-01,2099-12-31,
2000003107,NEOB notified,Procedure,mimiciv_proc_itemid,Procedure,,228130,1970-01-01,2099-12-31,
2000003108,Family notified of transfer,Procedure,mimiciv_proc_itemid,Procedure,,228136,1970-01-01,2099-12-31,
2000003109,Impella Line,Procedure,mimiciv_proc_itemid,Procedure,,228169,1970-01-01,2099-12-31,
2000003110,Tandem Heart Inflow Line,Procedure,mimiciv_proc_itemid,Procedure,,228201,1970-01-01,2099-12-31,
2000003111,Tandem Heart Outflow Line,Procedure,mimiciv_proc_itemid,Procedure,,228202,1970-01-01,2099-12-31,
2000003112,"Family meeting attempted, unable",Procedure,mimiciv_proc_itemid,Procedure,,228228,1970-01-01,2099-12-31,
2000003113,Intraosseous Device,Procedure,mimiciv_proc_itemid,Procedure,,228286,1970-01-01,2099-12-31,
