concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
2000010019,Phenytoin sodium 100 MG Oral Capsule,Drug,mimiciv_drug_ndc,Prescription Drug,,Phenytoin Sodium **Brand Name ONLY** 100 mg/4 mL Oral Susp,1970-01-01,2099-12-31,
2000010020,Vancomycin,Drug,mimiciv_drug_ndc,Prescription Drug,,Vancomycin HCl 1GM FROZ. BAG,1970-01-01,2099-12-31,
2000010021,Theophylline 300 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,theophylline ER 300 mg 12 hr Tab,1970-01-01,2099-12-31,
2000010022,Lorazepam,Drug,mimiciv_drug_ndc,Prescription Drug,,Lorazepam ,1970-01-01,2099-12-31,
2000010023,Iloprost,Drug,mimiciv_drug_ndc,Prescription Drug,,Iloprost 10 mcg,1970-01-01,2099-12-31,
2000010024,Betamethasone 0.25 MG/ML,Drug,mimiciv_drug_ndc,Prescription Drug,,Betamethasone 0.5mg/2mL,1970-01-01,2099-12-31,
2000010025,Methylphenidate Hydrochloride 54 MG [Concerta],Drug,mimiciv_drug_ndc,Prescription Drug,,Concerta (methylphenidate) 54mg,1970-01-01,2099-12-31,
2000010026,Acetylcysteine 600 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,acetylcysteine 600mg,1970-01-01,2099-12-31,
2000010027,Acetylcysteine 600 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,NAC (N-acetyl-L-cysteine 600 mg Cap,1970-01-01,2099-12-31,
2000010028,Tetanus immune globulin,Drug,mimiciv_drug_ndc,Prescription Drug,,tetanus immune globulin tetanus immune globulin,1970-01-01,2099-12-31,
2000010029,Diphenhydramine,Drug,mimiciv_drug_ndc,Prescription Drug,,DiphenhydrAMINE ,1970-01-01,2099-12-31,
2000010030,FLUOROMETHOLONE ACETATE 1 MG/ML Ophthalmic Suspension [Flarex],Drug,mimiciv_drug_ndc,Prescription Drug,,Flarex 0.1 % Eye Drops,1970-01-01,2099-12-31,
2000010031,Nitroglycerin 0.5 MG/ML [Tridil],Drug,mimiciv_drug_ndc,Prescription Drug,,Nitroglycerin 100MG/20ML VIAL,1970-01-01,2099-12-31,
2000010032,Ampicillin,Drug,mimiciv_drug_ndc,Prescription Drug,,Ampicillin Sodium 2g Vial,1970-01-01,2099-12-31,
2000010033,Ketorolac Tromethamine 4 MG/ML Ophthalmic Solution [Acular],Drug,mimiciv_drug_ndc,Prescription Drug,,Acular LS 0.4 % Eye Drops,1970-01-01,2099-12-31,
2000010034,Medium chain triglycerides,Drug,mimiciv_drug_ndc,Prescription Drug,,Medium Chain Triglycerides 0,1970-01-01,2099-12-31,
2000010035,Hydromorphone,Drug,mimiciv_drug_ndc,Prescription Drug,,HYDROmorphone (Dilaudid) ,1970-01-01,2099-12-31,
2000010036,bimatoprost 0.1 MG/ML [Lumigan],Drug,mimiciv_drug_ndc,Prescription Drug,,Lumigan 0.01% 0.01%,1970-01-01,2099-12-31,
2000010037,Vasopressin (USP),Drug,mimiciv_drug_ndc,Prescription Drug,,Vasopressin ,1970-01-01,2099-12-31,
2000010038,Levothyroxine Sodium 0.15 MG Oral Tablet [Synthroid],Drug,mimiciv_drug_ndc,Prescription Drug,,Synthroid 150 mcg Tab,1970-01-01,2099-12-31,
2000010039,potassium citrate 10 MEQ,Drug,mimiciv_drug_ndc,Prescription Drug,,potassium citrate 10 meq,1970-01-01,2099-12-31,
2000010040,Clindamycin 600 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Clindamycin 600MG PREMIX,1970-01-01,2099-12-31,
2000010041,Metoprolol,Drug,mimiciv_drug_ndc,Prescription Drug,,Metoprolol ,1970-01-01,2099-12-31,
2000010042,Ketorolac Tromethamine 5 MG/ML Ophthalmic Solution [Acular],Drug,mimiciv_drug_ndc,Prescription Drug,,Acular 0.5 % Eye Drops,1970-01-01,2099-12-31,
2000010043,Maprotiline Hydrochloride 25 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Maprotiline HCl 25mg caps,1970-01-01,2099-12-31,
2000010044,Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG [Benicar HCT],Drug,mimiciv_drug_ndc,Prescription Drug,,BENICAR HCT 20-12.5 mg,1970-01-01,2099-12-31,
2000010045,norethindrone acetate 5 MG Oral Tablet [Aygestin],Drug,mimiciv_drug_ndc,Prescription Drug,,Aygestin 5 mg Tab,1970-01-01,2099-12-31,
2000010046,Diltiazem,Drug,mimiciv_drug_ndc,Prescription Drug,,Diltiazem ,1970-01-01,2099-12-31,
2000010047,Etanercept,Drug,mimiciv_drug_ndc,Prescription Drug,,Etanercept 25 mg Sub-Q Kit,1970-01-01,2099-12-31,
2000010048,Coenzyme Q10,Drug,mimiciv_drug_ndc,Prescription Drug,,Coenzyme Q10 900 mg,1970-01-01,2099-12-31,
2000010049,Dopamine,Drug,mimiciv_drug_ndc,Prescription Drug,,DOPamine ,1970-01-01,2099-12-31,
2000010050,Tetrabenazine 25 MG Oral Tablet [Xenazine],Drug,mimiciv_drug_ndc,Prescription Drug,,Xenazine 25 mg tablets,1970-01-01,2099-12-31,
2000010051,Vancomycin 250 MG [Vancocin],Drug,mimiciv_drug_ndc,Prescription Drug,,Vancocin 250 mg,1970-01-01,2099-12-31,
2000010052,Riboflavin 50 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Riboflavin 50mg,1970-01-01,2099-12-31,
2000010053,formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler [Dulera],Drug,mimiciv_drug_ndc,Prescription Drug,,Dulera (mometasone-formoterol) 200-5mcg/actuation 200 mcg-5 mcg/actuation HFA Aerosol Inhaler,1970-01-01,2099-12-31,
2000010054,efavirenz 600 MG / emtricitabine 200 MG / Tenofovir disoproxil fumarate 300 MG [Atripla],Drug,mimiciv_drug_ndc,Prescription Drug,,ATRIPLA 600-200-300 mg,1970-01-01,2099-12-31,
2000010055,efavirenz 600 MG / emtricitabine 200 MG / Tenofovir disoproxil fumarate 300 MG [Atripla],Drug,mimiciv_drug_ndc,Prescription Drug,,ATRIPLA 600-200-300 mg ,1970-01-01,2099-12-31,
2000010056,rasagiline 1 MG [Azilect],Drug,mimiciv_drug_ndc,Prescription Drug,,Azilect 1mg,1970-01-01,2099-12-31,
2000010057,Acetaminophen 650 MG [Tylenol],Drug,mimiciv_drug_ndc,Prescription Drug,,Tylenol Arthritis 650 mg Tab,1970-01-01,2099-12-31,
2000010058,Phenytoin,Drug,mimiciv_drug_ndc,Prescription Drug,,Phenytoin Sodium ,1970-01-01,2099-12-31,
2000010059,Lidocaine 10 MG/ML,Drug,mimiciv_drug_ndc,Prescription Drug,,LIDOCAINE 1% (W/Presv.) ,1970-01-01,2099-12-31,
2000010060,Melatonin 3 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Melatonin 3 mg,1970-01-01,2099-12-31,
2000010061,lenalidomide 10 MG [Revlimid],Drug,mimiciv_drug_ndc,Prescription Drug,,REVLIMID 10 mg Cap,1970-01-01,2099-12-31,
2000010062,Brimonidine tartrate 1 MG/ML,Drug,mimiciv_drug_ndc,Prescription Drug,,brimonidine 0.1 % Eye Drops,1970-01-01,2099-12-31,
2000010063,nebivolol 5 MG [Bystolic],Drug,mimiciv_drug_ndc,Prescription Drug,,Bystolic 5mg,1970-01-01,2099-12-31,
2000010064,mesalamine,Drug,mimiciv_drug_ndc,Prescription Drug,,Mesalamine Desensitization 200 mg / 200 mL,1970-01-01,2099-12-31,
2000010065,"Estrogens, Conjugated (USP) 0.625 MG/ML Vaginal Cream [Premarin]",Drug,mimiciv_drug_ndc,Prescription Drug,,Premarin 0.625 mg/gram Vaginal Cream,1970-01-01,2099-12-31,
2000010066,Ipratropium,Drug,mimiciv_drug_ndc,Prescription Drug,,Ipratropium Bromide Neb ,1970-01-01,2099-12-31,
2000010067,Hydromorphone,Drug,mimiciv_drug_ndc,Prescription Drug,,HYDROmorphone Solution 20mg/ml,1970-01-01,2099-12-31,
2000010068,Fluoxetine 20 MG [Prozac],Drug,mimiciv_drug_ndc,Prescription Drug,,Prozac 20 mg Cap,1970-01-01,2099-12-31,
2000010069, Levalbuterol 0.417 MG/ML [Xopenex],Drug,mimiciv_drug_ndc,Prescription Drug,,Xopenex 1.25 MG/3 ML SOL,1970-01-01,2099-12-31,
2000010070,2.5 ML defibrotide sodium 80 MG/ML Injection,Drug,mimiciv_drug_ndc,Prescription Drug,,Defibrotide (IND) 80 mg / mL - 2.5 mL Amp,1970-01-01,2099-12-31,
2000010071,abiraterone acetate 250 MG [Zytiga],Drug,mimiciv_drug_ndc,Prescription Drug,,Zytiga (Abiraterone)  250 mg,1970-01-01,2099-12-31,
2000010072,lamotrigine 150 MG [Lamictal],Drug,mimiciv_drug_ndc,Prescription Drug,,LaMICtal (Brand Name) 150 mg,1970-01-01,2099-12-31,
2000010073,insulin detemir Injectable Solution [Levemir],Drug,mimiciv_drug_ndc,Prescription Drug,,Levemir insulin vial,1970-01-01,2099-12-31,
2000010074,Furosemide,Drug,mimiciv_drug_ndc,Prescription Drug,,FUROSEMIDE ,1970-01-01,2099-12-31,
2000010075,Naproxen sodium 220 MG [Aleve],Drug,mimiciv_drug_ndc,Prescription Drug,,Aleve 220 mg ,1970-01-01,2099-12-31,
2000010076,Levalbuterol 0.417 MG/ML,Drug,mimiciv_drug_ndc,Prescription Drug,,Levalbuterol Neb 1.25 mg/3ml,1970-01-01,2099-12-31,
2000010077,leflunomide 10 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Leflunomide 10 mg,1970-01-01,2099-12-31,
2000010078,risedronate sodium 5 MG [Actonel],Drug,mimiciv_drug_ndc,Prescription Drug,,Actonel 5mg,1970-01-01,2099-12-31,
2000010079,Magnesium Chloride / Sodium Bicarbonate / Sodium Chloride Injectable Solution [Normocarb HF 25],Drug,mimiciv_drug_ndc,Prescription Drug,,NORMOCARB DIALYSIS SOLUTION 3240 ML BAG,1970-01-01,2099-12-31,
2000010080,bromfenac 0.9 MG/ML Ophthalmic Solution [Xibrom],Drug,mimiciv_drug_ndc,Prescription Drug,,XIBROM 0.09 % Eye Drops,1970-01-01,2099-12-31,
2000010081,Danazol 100 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,danazol 100MG,1970-01-01,2099-12-31,
2000010082,efavirenz 600 MG / emtricitabine 200 MG / Tenofovir disoproxil fumarate 300 MG [Atripla],Drug,mimiciv_drug_ndc,Prescription Drug,,ATRIPLA 600-200-300,1970-01-01,2099-12-31,
2000010083,Riboflavin 50 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Riboflavin 50 mg,1970-01-01,2099-12-31,
2000010084,degarelix 120 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,degarelix 120 mg Sub-Q Soln,1970-01-01,2099-12-31,
2000010085,Epinephrine,Drug,mimiciv_drug_ndc,Prescription Drug,,EPINEPHrine ,1970-01-01,2099-12-31,
2000010086,Dutasteride 0.5 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Dutasteride 0.5MG,1970-01-01,2099-12-31,
2000010087,Phenylephrine,Drug,mimiciv_drug_ndc,Prescription Drug,,Phenylephrine 2.5% opth 2.5%,1970-01-01,2099-12-31,
2000010088,erlotinib 150 MG [Tarceva],Drug,mimiciv_drug_ndc,Prescription Drug,,Erlotinib (Tarceva) 150 mg,1970-01-01,2099-12-31,
2000010089,varenicline 1 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Varenicline 1 mg,1970-01-01,2099-12-31,
2000010090,darifenacin 15 MG Extended Release Oral Tablet [Enablex],Drug,mimiciv_drug_ndc,Prescription Drug,,"Enablex 15 mg tablet,extended release",1970-01-01,2099-12-31,
2000010091,Magnesium Chloride / Sodium Bicarbonate / Sodium Chloride Injectable Solution [Normocarb HF 25],Drug,mimiciv_drug_ndc,Prescription Drug,,Normocarb Dialysate 3240 ml Bag,1970-01-01,2099-12-31,
2000010092,Balsalazide disodium 750 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Balsalazide Disodium 750 mg,1970-01-01,2099-12-31,
2000010093,ranolazine 500 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Ranolazine 500,1970-01-01,2099-12-31,
2000010094,Magnesium Sulfate 1.2 MEQ/ML,Drug,mimiciv_drug_ndc,Prescription Drug,,Magnesium Sulfate 1gm/2ml vial,1970-01-01,2099-12-31,
2000010095,coenzyme Q10 100 MG Oral Capsule,Drug,mimiciv_drug_ndc,Prescription Drug,,Coenzyme Q10 100mg Capsule,1970-01-01,2099-12-31,
2000010096,Dutasteride 0.5 MG Oral Capsule [Avodart],Drug,mimiciv_drug_ndc,Prescription Drug,,Avodart 0.5 mg Cap,1970-01-01,2099-12-31,
2000010097,Rabeprazole sodium 20 MG [Aciphex],Drug,mimiciv_drug_ndc,Prescription Drug,,Aciphex 20 mg,1970-01-01,2099-12-31,
2000010098,Famotidine 20 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Famotidine 20mg Premix Bag,1970-01-01,2099-12-31,
2000010099,ropinirole 4 MG [Requip],Drug,mimiciv_drug_ndc,Prescription Drug,,Requip XL 4,1970-01-01,2099-12-31,
2000010100,Sodium Chloride Prefilled Syringe,Drug,mimiciv_drug_ndc,Prescription Drug,,Syringe (0.9% Sodium Chloride) 1 Syringe,1970-01-01,2099-12-31,
2000010101,leflunomide 20 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Leflunomide 20 mg,1970-01-01,2099-12-31,
2000010102,aluminum hydroxide / magnesium hydroxide / simethicone Oral Suspension,Drug,mimiciv_drug_ndc,Prescription Drug,,mylanta 1,1970-01-01,2099-12-31,
2000010103,pegfilgrastim 10 MG/ML [Neulasta],Drug,mimiciv_drug_ndc,Prescription Drug,,Neulasta 6,1970-01-01,2099-12-31,
2000010104,cornstarch,Drug,mimiciv_drug_ndc,Prescription Drug,,Corn Starch (Bulk) 35gm,1970-01-01,2099-12-31,
2000010105,rivastigmine 0.396 MG/HR [Exelon],Drug,mimiciv_drug_ndc,Prescription Drug,,Exelon 9.5 mg/24 hour Transderm 24 hr Patch,1970-01-01,2099-12-31,
2000010106,Norepinephrine 1 MG/ML,Drug,mimiciv_drug_ndc,Prescription Drug,,Norepinephrine 4MG/4ML AMP,1970-01-01,2099-12-31,
2000010107,efavirenz / emtricitabine / tenofovir disoproxil Oral Tablet [Atripla],Drug,mimiciv_drug_ndc,Prescription Drug,,ATRIPLA 1,1970-01-01,2099-12-31,
2000010108,erlotinib 150 MG Oral Tablet [Tarceva],Drug,mimiciv_drug_ndc,Prescription Drug,,Erlotinib (Tarceva) 150 mg Tab,1970-01-01,2099-12-31,
2000010109,Sodium Bicarbonate,Drug,mimiciv_drug_ndc,Prescription Drug,,Sodium Bicarbonate ,1970-01-01,2099-12-31,
2000010110,Ondansetron,Drug,mimiciv_drug_ndc,Prescription Drug,,Ondansetron ,1970-01-01,2099-12-31,
2000010111,Phenytoin sodium 100 MG Oral Capsule [Dilantin],Drug,mimiciv_drug_ndc,Prescription Drug,,Dilantin (phenytoin sodium ER) 100mg capsule,1970-01-01,2099-12-31,
2000010112,Creatine,Drug,mimiciv_drug_ndc,Prescription Drug,,creatine  800mg,1970-01-01,2099-12-31,
2000010113,fluticasone Metered Dose Nasal Spray [Flonase],Drug,mimiciv_drug_ndc,Prescription Drug,,Flonase    ,1970-01-01,2099-12-31,
2000010114,darifenacin 7.5 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Darifenacin 7.5 mg,1970-01-01,2099-12-31,
2000010115,Betamethasone,Drug,mimiciv_drug_ndc,Prescription Drug,,Betamethasone Sodium Phos/Acet 12mg/2ml Syringe,1970-01-01,2099-12-31,
2000010116,rivastigmine 0.396 MG/HR [Exelon],Drug,mimiciv_drug_ndc,Prescription Drug,,Exelon 9.5 mg/24 hours,1970-01-01,2099-12-31,
2000010117,Saccharomyces boulardii,Drug,mimiciv_drug_ndc,Prescription Drug,,Saccharomyces BOULARDII 1 Capsule,1970-01-01,2099-12-31,
2000010118,Alprazolam 0.5 MG Oral Tablet,Drug,mimiciv_drug_ndc,Prescription Drug,,Alprazolam 0.5mg Tablet,1970-01-01,2099-12-31,
2000010119,ramelteon Oral Tablet [Rozerem],Drug,mimiciv_drug_ndc,Prescription Drug,,RozEREM (ramelteon) tablets,1970-01-01,2099-12-31,
2000010120,Thalidomide 200 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Thalidomide 200 MG,1970-01-01,2099-12-31,
2000010121,Acetaminophen Injection,Drug,mimiciv_drug_ndc,Prescription Drug,,Acetaminophen (Liquid) ,1970-01-01,2099-12-31,
2000010122,isopropyl unoprostone 1.5 MG/ML,Drug,mimiciv_drug_ndc,Prescription Drug,,Unoprostone Isopropyl 0.15%,1970-01-01,2099-12-31,
2000010123,Citric Acid 66.8 MG/ML / sodium citrate 100 MG/ML Oral Solution,Drug,mimiciv_drug_ndc,Prescription Drug,,sodium citrate-citric acid 500 mg-334 mg/5 mL Oral Soln,1970-01-01,2099-12-31,
2000010124,brimonidine,Drug,mimiciv_drug_ndc,Prescription Drug,,Brimonidine 0.2% solution,1970-01-01,2099-12-31,
2000010125,prednisolone,Drug,mimiciv_drug_ndc,Prescription Drug,,"Prednisolone Acetate 0.12 % Eye Drops, Susp",1970-01-01,2099-12-31,
2000010126,Fluticasone propionate 0.11 MG/ACTUAT Metered Dose Inhaler,Drug,mimiciv_drug_ndc,Prescription Drug,,fluticasone 110 mcg/Actuation Aerosol Inhaler,1970-01-01,2099-12-31,
2000010127,montelukast 10 MG [Singulair],Drug,mimiciv_drug_ndc,Prescription Drug,,Singulair 10 mg,1970-01-01,2099-12-31,
2000010128,travoprost 0.04 MG/ML Ophthalmic Solution [Travatan],Drug,mimiciv_drug_ndc,Prescription Drug,,TRAVATAN Z 0.004 % Eye Drops,1970-01-01,2099-12-31,
2000010129,telbivudine 600 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Telbivudine 600 mg,1970-01-01,2099-12-31,
2000010130,fulvestrant 50 MG/ML [Faslodex],Drug,mimiciv_drug_ndc,Prescription Drug,,Faslodex 250 mg,1970-01-01,2099-12-31,
2000010131,gabapentin 400 MG [Neurontin],Drug,mimiciv_drug_ndc,Prescription Drug,,Neurontin 400 mg,1970-01-01,2099-12-31,
2000010132,Morphine,Drug,mimiciv_drug_ndc,Prescription Drug,,Morphine ,1970-01-01,2099-12-31,
2000010133,eletriptan 40 MG [Relpax],Drug,mimiciv_drug_ndc,Prescription Drug,,Relpax 40mg,1970-01-01,2099-12-31,
2000010134,Sodium,Drug,mimiciv_drug_ndc,Prescription Drug,,Sodium Chloride 23.4%;30ML V,1970-01-01,2099-12-31,
2000010135,Chlordiazepoxide Hydrochloride 5 MG / Clidinium bromide 2.5 MG [Librax],Drug,mimiciv_drug_ndc,Prescription Drug,,Librax 2.5/5 mg,1970-01-01,2099-12-31,
2000010136,Phenylephrine 10 MG/ML,Drug,mimiciv_drug_ndc,Prescription Drug,,Phenylephrine HCl 50MG/5ML VIAL,1970-01-01,2099-12-31,
2000010137,adefovir dipivoxil 10 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Adefovir Dipivoxil 10 mg,1970-01-01,2099-12-31,
2000010138,Warfarin Sodium 10 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,warfarin 10 mg,1970-01-01,2099-12-31,
2000010139,Glycerin,Drug,mimiciv_drug_ndc,Prescription Drug,,Glycerin (Laxative) gm/ml,1970-01-01,2099-12-31,
2000010140,sunitinib 50 MG Oral Capsule,Drug,mimiciv_drug_ndc,Prescription Drug,,sunitinib 50 mg Cap,1970-01-01,2099-12-31,
2000010141,Olmesartan medoxomil 40 MG Oral Tablet,Drug,mimiciv_drug_ndc,Prescription Drug,,Olmesartan 40 mg Tab,1970-01-01,2099-12-31,
2000010142,Levetiracetam 250 MG [Keppra],Drug,mimiciv_drug_ndc,Prescription Drug,,Keppra 250 mg,1970-01-01,2099-12-31,
2000010143,Escitalopram 10 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,escitalopram 10mg,1970-01-01,2099-12-31,
2000010144,"cyclosporine, modified 25 MG Oral Capsule [Gengraf]",Drug,mimiciv_drug_ndc,Prescription Drug,,Gengraf 25mg capsule (modified),1970-01-01,2099-12-31,
2000010145,adalimumab 50 MG/ML [Humira],Drug,mimiciv_drug_ndc,Prescription Drug,,Humira 40 mg/0.8mL,1970-01-01,2099-12-31,
2000010146,sunitinib 50 MG Oral Capsule [Sutent],Drug,mimiciv_drug_ndc,Prescription Drug,,Sutent 50 mg Cap,1970-01-01,2099-12-31,
2000010147,difluprednate 0.5 MG/ML [Durezol],Drug,mimiciv_drug_ndc,Prescription Drug,,Durezol 0.05% drops 1 drop,1970-01-01,2099-12-31,
2000010148,plasma protein fraction 50 MG/ML [Plasmanate],Drug,mimiciv_drug_ndc,Prescription Drug,,Plasmanate 5 % IV,1970-01-01,2099-12-31,
2000010149,risedronate sodium 5 MG [Actonel],Drug,mimiciv_drug_ndc,Prescription Drug,,Actonel 5 mg,1970-01-01,2099-12-31,
2000010150,Timolol 5 MG/ML Ophthalmic Solution,Drug,mimiciv_drug_ndc,Prescription Drug,,Timolol Maleate 0.5% XE 0.5% XE opth soln,1970-01-01,2099-12-31,
2000010151,Methylphenidate Hydrochloride 27 MG [Concerta],Drug,mimiciv_drug_ndc,Prescription Drug,,CONCERTA 27 mg,1970-01-01,2099-12-31,
2000010152,coenzyme Q10 10 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Coenzyme Q10 10mg cap,1970-01-01,2099-12-31,
2000010153,Omeprazole 20 MG / Sodium Bicarbonate 1100 MG [Zegerid Reformulated Aug 2006],Drug,mimiciv_drug_ndc,Prescription Drug,,Zegerid OTC 20 mg-1.1 gram Cap,1970-01-01,2099-12-31,
2000010154,Ethinyl Estradiol 0.03 MG / Norgestrel 0.3 MG [Cryselle],Drug,mimiciv_drug_ndc,Prescription Drug,,Cryselle (28) 0.3-30 mg-mcg,1970-01-01,2099-12-31,
2000010155,mesalamine,Drug,mimiciv_drug_ndc,Prescription Drug,,Mesalamine Desensitization 100 mg / 100 mL,1970-01-01,2099-12-31,
2000010156,"Estrogens, Esterified (USP) 0.625 MG [Menest]",Drug,mimiciv_drug_ndc,Prescription Drug,,Menest (esterified estrogens) 0.625mg ,1970-01-01,2099-12-31,
2000010157,mesalamine,Drug,mimiciv_drug_ndc,Prescription Drug,,Mesalamine Desensitization 1 mg / 10 mL,1970-01-01,2099-12-31,
2000010158,Sodium Chloride Prefilled Syringe,Drug,mimiciv_drug_ndc,Prescription Drug,,Sodium Chloride 0.9%  Flush Syringe,1970-01-01,2099-12-31,
2000010159,Alprazolam 0.5 MG Oral Tablet [Xanax],Drug,mimiciv_drug_ndc,Prescription Drug,,Xanax 0.5mg Tablet,1970-01-01,2099-12-31,
2000010160,Water,Drug,mimiciv_drug_ndc,Prescription Drug,,Water water,1970-01-01,2099-12-31,
2000010161,Folic Acid / Vitamin B 12 / Vitamin B6 Oral Tablet [Folgard],Drug,mimiciv_drug_ndc,Prescription Drug,,Folgard 1,1970-01-01,2099-12-31,
2000010162,heparin,Drug,mimiciv_drug_ndc,Prescription Drug,,HEPARIN ,1970-01-01,2099-12-31,
2000010163,Fentanyl 0.8 MG/ACTUAT,Drug,mimiciv_drug_ndc,Prescription Drug,,Fentanyl Citrate 800 mcg,1970-01-01,2099-12-31,
2000010164,Lovastatin 20 MG / Niacin 500 MG [Advicor],Drug,mimiciv_drug_ndc,Prescription Drug,,Advicor 500-20,1970-01-01,2099-12-31,
2000010165,"TOCOPHERYL ACID SUCCINATE,D-ALPHA 400 UNT",Drug,mimiciv_drug_ndc,Prescription Drug,,Tocopheryl 400,1970-01-01,2099-12-31,
2000010166,mesalamine 375 MG Extended Release Oral Capsule [Apriso],Drug,mimiciv_drug_ndc,Prescription Drug,,Apriso 0.375 gram 24 hr Cap,1970-01-01,2099-12-31,
2000010167,Folic Acid / Vitamin B 12 / Vitamin B6 Oral Tablet [Folplex],Drug,mimiciv_drug_ndc,Prescription Drug,,Folplex 2.2 2.2,1970-01-01,2099-12-31,
2000010168,Loratadine 10 MG [Claritin],Drug,mimiciv_drug_ndc,Prescription Drug,,Claritin 10 mg,1970-01-01,2099-12-31,
2000010169,Ketamine,Drug,mimiciv_drug_ndc,Prescription Drug,,Ketamine Study Drug (*IND*) Study Drug,1970-01-01,2099-12-31,
