concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
2000004035,Dialysis Catheter Change over Wire Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225319,1970-01-01,2099-12-31,
2000004036,Dialysis Catheter Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225321,1970-01-01,2099-12-31,
2000004037,Dialysis Catheter Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225322,1970-01-01,2099-12-31,
2000004038,Dialysis CatheterTubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225324,1970-01-01,2099-12-31,
2000004039,Tunneled (Hickman) Cap Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225327,1970-01-01,2099-12-31,
2000004040,Tunneled (Hickman) Change over Wire Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225328,1970-01-01,2099-12-31,
2000004041,Tunneled (Hickman) Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225329,1970-01-01,2099-12-31,
2000004042,Tunneled (Hickman) Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225330,1970-01-01,2099-12-31,
2000004043,Tunneled (Hickman) Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225332,1970-01-01,2099-12-31,
2000004044,IABP Change over Wire Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225336,1970-01-01,2099-12-31,
2000004045,IABP Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225337,1970-01-01,2099-12-31,
2000004046,IABP Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225338,1970-01-01,2099-12-31,
2000004047,IABP Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225340,1970-01-01,2099-12-31,
2000004048,Midline Cap Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225343,1970-01-01,2099-12-31,
2000004049,Midline Change over Wire Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225344,1970-01-01,2099-12-31,
2000004050,Midline Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225345,1970-01-01,2099-12-31,
2000004051,Midline Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225346,1970-01-01,2099-12-31,
2000004052,Midline Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225348,1970-01-01,2099-12-31,
2000004053,PA Catheter Cap Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225351,1970-01-01,2099-12-31,
2000004054,PA Catheter Change over Wire Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225352,1970-01-01,2099-12-31,
2000004055,PA Catheter Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225353,1970-01-01,2099-12-31,
2000004056,PA Catheter Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225354,1970-01-01,2099-12-31,
2000004057,PA Catheter Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225356,1970-01-01,2099-12-31,
2000004058,Pheresis Catheter Cap Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225367,1970-01-01,2099-12-31,
2000004059,Pheresis Catheter Change over Wire Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225368,1970-01-01,2099-12-31,
2000004060,Pheresis Catheter Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225369,1970-01-01,2099-12-31,
2000004061,Pheresis Catheter Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225370,1970-01-01,2099-12-31,
2000004062,Pheresis Catheter Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225372,1970-01-01,2099-12-31,
2000004063,Indwelling Port (PortaCath) Cap Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225375,1970-01-01,2099-12-31,
2000004064,Indwelling Port (PortaCath) Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225378,1970-01-01,2099-12-31,
2000004065,Indwelling Port (PortaCath)Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225380,1970-01-01,2099-12-31,
2000004066,Presep Catheter Cap Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225383,1970-01-01,2099-12-31,
2000004067,Presep Catheter Change over Wire Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225384,1970-01-01,2099-12-31,
2000004068,Presep Catheter Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225385,1970-01-01,2099-12-31,
2000004069,Presep Catheter Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225386,1970-01-01,2099-12-31,
2000004070,Presep Catheter Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225390,1970-01-01,2099-12-31,
2000004071,Triple Introducer Cap Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225391,1970-01-01,2099-12-31,
2000004072,Triple Introducer Change over Wire Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225392,1970-01-01,2099-12-31,
2000004073,Triple Introducer Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225393,1970-01-01,2099-12-31,
2000004074,Triple Introducer Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225394,1970-01-01,2099-12-31,
2000004075,Triple Introducer Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225396,1970-01-01,2099-12-31,
2000004076,22 Gauge Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225753,1970-01-01,2099-12-31,
2000004077,20 Gauge Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225754,1970-01-01,2099-12-31,
2000004078,18 Gauge Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225755,1970-01-01,2099-12-31,
2000004079,16 Gauge Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225756,1970-01-01,2099-12-31,
2000004080,14 Gauge Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225757,1970-01-01,2099-12-31,
2000004081,RIC Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225758,1970-01-01,2099-12-31,
2000004082,Sheath Cap Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225762,1970-01-01,2099-12-31,
2000004083,Sheath Change over Wire Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225763,1970-01-01,2099-12-31,
2000004084,Sheath Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225765,1970-01-01,2099-12-31,
2000004085,Sheath Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,225766,1970-01-01,2099-12-31,
2000004086,Sheath Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,225769,1970-01-01,2099-12-31,
2000004087,ICP Line Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,226126,1970-01-01,2099-12-31,
2000004088,ICP Line Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,226128,1970-01-01,2099-12-31,
2000004089,ICP Line Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,226132,1970-01-01,2099-12-31,
2000004090,Date of Birth,Procedure,mimiciv_proc_datetimeevents,Procedure,,226515,1970-01-01,2099-12-31,
2000004091,Organ Bank Notified,Procedure,mimiciv_proc_datetimeevents,Procedure,,226532,1970-01-01,2099-12-31,
2000004092,Last menses,Procedure,mimiciv_proc_datetimeevents,Procedure,,226719,1970-01-01,2099-12-31,
2000004093,Hospital Admit Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,226724,1970-01-01,2099-12-31,
2000004094,Indwelling (PortaCath) Port #1 Date Accessed,Procedure,mimiciv_proc_datetimeevents,Procedure,,227126,1970-01-01,2099-12-31,
2000004095,Indwelling (PortaCath) Port #2 Date Accessed,Procedure,mimiciv_proc_datetimeevents,Procedure,,227197,1970-01-01,2099-12-31,
2000004096,Indwelling (PortaCath) Port #1 Date De-accessed,Procedure,mimiciv_proc_datetimeevents,Procedure,,227198,1970-01-01,2099-12-31,
2000004097,Indwelling (PortaCath) Port #2 Date De-accessed,Procedure,mimiciv_proc_datetimeevents,Procedure,,227199,1970-01-01,2099-12-31,
2000004098,Indwelling (PortaCath) Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,227361,1970-01-01,2099-12-31,
2000004099,SvO2 Calibrated,Procedure,mimiciv_proc_datetimeevents,Procedure,,227541,1970-01-01,2099-12-31,
2000004100,ScvO2 (Presep) Calibrated,Procedure,mimiciv_proc_datetimeevents,Procedure,,227542,1970-01-01,2099-12-31,
2000004101,GU Catheter D/C Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,227584,1970-01-01,2099-12-31,
2000004102,AVA Cap Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,227720,1970-01-01,2099-12-31,
2000004103,AVA Change over Wire Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,227721,1970-01-01,2099-12-31,
2000004104,AVA Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,227722,1970-01-01,2099-12-31,
2000004105,AVA Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,227724,1970-01-01,2099-12-31,
2000004106,AVA Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,227729,1970-01-01,2099-12-31,
2000004107,Impaired Skin  - Dressing Change #1,Procedure,mimiciv_proc_datetimeevents,Procedure,,227790,1970-01-01,2099-12-31,
2000004108,Impaired Skin  - Dressing Change #2,Procedure,mimiciv_proc_datetimeevents,Procedure,,227791,1970-01-01,2099-12-31,
2000004109,Impaired Skin  - Dressing Change #3,Procedure,mimiciv_proc_datetimeevents,Procedure,,227792,1970-01-01,2099-12-31,
2000004110,Impaired Skin  - Dressing Change #4,Procedure,mimiciv_proc_datetimeevents,Procedure,,227793,1970-01-01,2099-12-31,
2000004111,Impaired Skin  - Dressing Change #5,Procedure,mimiciv_proc_datetimeevents,Procedure,,227794,1970-01-01,2099-12-31,
2000004112,Impaired Skin  - Dressing Change #6,Procedure,mimiciv_proc_datetimeevents,Procedure,,227795,1970-01-01,2099-12-31,
2000004113,Impaired Skin  - Dressing Change #7,Procedure,mimiciv_proc_datetimeevents,Procedure,,227796,1970-01-01,2099-12-31,
2000004114,Impaired Skin  - Dressing Change #8,Procedure,mimiciv_proc_datetimeevents,Procedure,,227797,1970-01-01,2099-12-31,
2000004115,Impaired Skin  - Dressing Change #9,Procedure,mimiciv_proc_datetimeevents,Procedure,,227798,1970-01-01,2099-12-31,
2000004116,Impaired Skin  - Dressing Change #10,Procedure,mimiciv_proc_datetimeevents,Procedure,,227800,1970-01-01,2099-12-31,
2000004117,Referral Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,227817,1970-01-01,2099-12-31,
2000004118,Date - Student,Procedure,mimiciv_proc_datetimeevents,Procedure,,227907,1970-01-01,2099-12-31,
2000004119,Date - Therapist,Procedure,mimiciv_proc_datetimeevents,Procedure,,227911,1970-01-01,2099-12-31,
2000004120,Impella Aortic Pressure Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,228160,1970-01-01,2099-12-31,
2000004121,Impella Daily Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,228165,1970-01-01,2099-12-31,
2000004122,Impella Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,228166,1970-01-01,2099-12-31,
2000004123,Impella Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,228168,1970-01-01,2099-12-31,
2000004124,Tandem Heart Access Line Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,228207,1970-01-01,2099-12-31,
2000004125,Tandem Heart Access Line Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,228209,1970-01-01,2099-12-31,
2000004126,Tandem Heart Access Line Tubing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,228215,1970-01-01,2099-12-31,
2000004127,Tandem Heart Return Cannula Dressing Change,Procedure,mimiciv_proc_datetimeevents,Procedure,,228218,1970-01-01,2099-12-31,
2000004128,Tandem Heart Return Cannula Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,228221,1970-01-01,2099-12-31,
2000004129,IO Insertion Date,Procedure,mimiciv_proc_datetimeevents,Procedure,,228291,1970-01-01,2099-12-31,
