concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
2000001638,Neuro Intermediate,Visit,mimiciv_vis_admission_location,Visit,,Neuro Intermediate,1970-01-01,2099-12-31,
2000001639,Thoracic Surgery,Visit,mimiciv_vis_admission_location,Visit,,Thoracic Surgery,1970-01-01,2099-12-31,
2000001640,Neuro Surgical Intensive Care Unit (Neuro SICU),Visit,mimiciv_vis_admission_location,Visit,,Neuro Surgical Intensive Care Unit (Neuro SICU),1970-01-01,2099-12-31,
2000001641,Cardiology,Visit,mimiciv_vis_admission_location,Visit,,Cardiology,1970-01-01,2099-12-31,
2000001642,Neuro Stepdown,Visit,mimiciv_vis_admission_location,Visit,,Neuro Stepdown,1970-01-01,2099-12-31,
2000001643,Obstetrics Antepartum,Observation,mimiciv_vis_admission_location,Location,,Obstetrics Antepartum,1970-01-01,2099-12-31,
2000001701,ACUTE HOSPITAL,Visit,mimiciv_vis_discharge_location,Visit,,ACUTE HOSPITAL,1970-01-01,2099-12-31,
2000001702,AGAINST ADVICE,Visit,mimiciv_vis_discharge_location,Visit,,AGAINST ADVICE,1970-01-01,2099-12-31,
2000001703,ASSISTED LIVING,Visit,mimiciv_vis_discharge_location,Visit,,ASSISTED LIVING,1970-01-01,2099-12-31,
2000001704,CHRONIC/LONG TERM ACUTE CARE,Visit,mimiciv_vis_discharge_location,Visit,,CHRONIC/LONG TERM ACUTE CARE,1970-01-01,2099-12-31,
2000001705,DIED,Visit,mimiciv_vis_discharge_location,Visit,,DIED,1970-01-01,2099-12-31,
2000001706,HEALTHCARE FACILITY,Visit,mimiciv_vis_discharge_location,Visit,,HEALTHCARE FACILITY,1970-01-01,2099-12-31,
2000001707,HOME,Visit,mimiciv_vis_discharge_location,Visit,,HOME,1970-01-01,2099-12-31,
2000001708,HOME HEALTH CARE,Visit,mimiciv_vis_discharge_location,Visit,,HOME HEALTH CARE,1970-01-01,2099-12-31,
2000001709,HOSPICE,Visit,mimiciv_vis_discharge_location,Visit,,HOSPICE,1970-01-01,2099-12-31,
2000001710,OTHER FACILITY,Visit,mimiciv_vis_discharge_location,Visit,,OTHER FACILITY,1970-01-01,2099-12-31,
2000001711,PSYCH FACILITY,Visit,mimiciv_vis_discharge_location,Visit,,PSYCH FACILITY,1970-01-01,2099-12-31,
2000001712,REHAB,Visit,mimiciv_vis_discharge_location,Visit,,REHAB,1970-01-01,2099-12-31,
2000001713,SKILLED NURSING FACILITY,Visit,mimiciv_vis_discharge_location,Visit,,SKILLED NURSING FACILITY,1970-01-01,2099-12-31,
2000001801,AMBULATORY OBSERVATION,Visit,mimiciv_vis_admission_type,Visit,,AMBULATORY OBSERVATION,1970-01-01,2099-12-31,
2000001802,DIRECT EMER.,Visit,mimiciv_vis_admission_type,Visit,,DIRECT EMER.,1970-01-01,2099-12-31,
2000001803,DIRECT OBSERVATION,Visit,mimiciv_vis_admission_type,Visit,,DIRECT OBSERVATION,1970-01-01,2099-12-31,
2000001804,ELECTIVE,Visit,mimiciv_vis_admission_type,Visit,,ELECTIVE,1970-01-01,2099-12-31,
2000001805,EU OBSERVATION,Visit,mimiciv_vis_admission_type,Visit,,EU OBSERVATION,1970-01-01,2099-12-31,
2000001806,EW EMER.,Visit,mimiciv_vis_admission_type,Visit,,EW EMER.,1970-01-01,2099-12-31,
2000001807,OBSERVATION ADMIT,Visit,mimiciv_vis_admission_type,Visit,,OBSERVATION ADMIT,1970-01-01,2099-12-31,
2000001808,SURGICAL SAME DAY ADMISSION,Visit,mimiciv_vis_admission_type,Visit,,SURGICAL SAME DAY ADMISSION,1970-01-01,2099-12-31,
2000001809,URGENT,Visit,mimiciv_vis_admission_type,Visit,,URGENT,1970-01-01,2099-12-31,
2000001850,Dental - for dental/jaw related admissions,Observation,mimiciv_vis_service,Location,,DENT,1970-01-01,2099-12-31,
2000001851,"Ear, nose, and throat - conditions primarily affecting these areas",Observation,mimiciv_vis_service,Location,,ENT,1970-01-01,2099-12-31,
2000001852,EYE,Observation,mimiciv_vis_service,Location,,EYE,1970-01-01,2099-12-31,
2000001853,Genitourinary - reproductive organs/urinary system,Observation,mimiciv_vis_service,Location,,GU,1970-01-01,2099-12-31,
2000001854,Gynecological - female reproductive systems and breasts,Observation,mimiciv_vis_service,Location,,GYN,1970-01-01,2099-12-31,
2000001855,Medical - general service for internal medicine,Observation,mimiciv_vis_service,Location,,MED,1970-01-01,2099-12-31,
2000001856,Obstetrics - conerned with childbirth and the care of women giving birth,Observation,mimiciv_vis_service,Location,,OBS,1970-01-01,2099-12-31,
2000001857,"Orthopaedic medicine - non-surgical, relating to musculoskeletal system",Observation,mimiciv_vis_service,Location,,ORTHO,1970-01-01,2099-12-31,
2000001858,"Psychiatric - mental disorders relating to mood, behaviour, cognition, or perceptions",Observation,mimiciv_vis_service,Location,,PSYCH,1970-01-01,2099-12-31,
2000001859,Trauma - injury or damage caused by physical harm from an external source,Observation,mimiciv_vis_service,Location,,TRAUM,1970-01-01,2099-12-31,
2000001860,CMED,Visit,mimiciv_vis_service,Visit,,CMED,1970-01-01,2099-12-31,
2000001861,SURG,Visit,mimiciv_vis_service,Visit,,SURG,1970-01-01,2099-12-31,
2000001862,OMED,Visit,mimiciv_vis_service,Visit,,OMED,1970-01-01,2099-12-31,
2000001863,CSURG,Observation,mimiciv_vis_service,Location,,CSURG,1970-01-01,2099-12-31,
2000001864,NMED,Visit,mimiciv_vis_service,Visit,,NMED,1970-01-01,2099-12-31,
2000001865,VSURG,Visit,mimiciv_vis_service,Visit,,VSURG,1970-01-01,2099-12-31,
2000001866,PSURG,Visit,mimiciv_vis_service,Visit,,PSURG,1970-01-01,2099-12-31,
2000001867,TSURG,Observation,mimiciv_vis_service,Location,,TSURG,1970-01-01,2099-12-31,
2000001868,NBB,Observation,mimiciv_vis_service,Location,,NBB,1970-01-01,2099-12-31,
