concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
2000002065,FEMORAL VEIN,Route,mimiciv_drug_route,Qualifier Value,,FEMORAL VEIN,1970-01-01,2099-12-31,
2000002066,INTRALESIONAL,Route,mimiciv_drug_route,Qualifier Value,,INTRALESIONAL,1970-01-01,2099-12-31,
2000002067,INTRA-ARTERIALLY,Route,mimiciv_drug_route,Qualifier Value,,INTRA-ARTERIALLY,1970-01-01,2099-12-31,
2000002068,AS,Route,mimiciv_drug_route,Qualifier Value,,AS,1970-01-01,2099-12-31,
2000002069,SCPUMP,Route,mimiciv_drug_route,Qualifier Value,,SCPUMP,1970-01-01,2099-12-31,
2000002070,PO/OG,Route,mimiciv_drug_route,Qualifier Value,,PO/OG,1970-01-01,2099-12-31,
2000002071,IVS,Route,mimiciv_drug_route,Qualifier Value,,IVS,1970-01-01,2099-12-31,
2000002072,ND,Route,mimiciv_drug_route,Qualifier Value,,ND,1970-01-01,2099-12-31,
2000002073,INFUSION VIA ON-Q PUMP,Route,mimiciv_drug_route,Qualifier Value,,INFUSION VIA ON-Q PUMP,1970-01-01,2099-12-31,
2000002074,DLPICC,Route,mimiciv_drug_route,Qualifier Value,,DLPICC,1970-01-01,2099-12-31,
2000002075,IC,Route,mimiciv_drug_route,Qualifier Value,,IC,1970-01-01,2099-12-31,
2000002076,SUBCUT INFUSION,Route,mimiciv_drug_route,Qualifier Value,,SUBCUT INFUSION,1970-01-01,2099-12-31,
2000002077,CVL,Route,mimiciv_drug_route,Qualifier Value,,CVL,1970-01-01,2099-12-31,
2000002078,ENTERAL TUBE ONLY – NOT ORAL,Route,mimiciv_drug_route,Qualifier Value,,ENTERAL TUBE ONLY – NOT ORAL,1970-01-01,2099-12-31,
2000002079,SC INFUSION,Route,mimiciv_drug_route,Qualifier Value,,SC INFUSION,1970-01-01,2099-12-31,
2000002080,INTRAPERICARDIAL,Route,mimiciv_drug_route,Qualifier Value,,INTRAPERICARDIAL,1970-01-01,2099-12-31,
2000002081,AERO,Route,mimiciv_drug_route,Qualifier Value,,AERO,1970-01-01,2099-12-31,
2000002082,INTRACORPOREAL,Route,mimiciv_drug_route,Qualifier Value,,INTRACORPOREAL,1970-01-01,2099-12-31,
2000002083,PO OR ENTERAL TUBE,Route,mimiciv_drug_route,Qualifier Value,,PO OR ENTERAL TUBE,1970-01-01,2099-12-31,
2000002084,IV FLUSH*,Route,mimiciv_drug_route,Qualifier Value,,IV FLUSH*,1970-01-01,2099-12-31,
2000002085,SCPCA,Route,mimiciv_drug_route,Qualifier Value,,SCPCA,1970-01-01,2099-12-31,
2000002086,IV FLUSH,Route,mimiciv_drug_route,Qualifier Value,,IV FLUSH,1970-01-01,2099-12-31,
2000002087,PV,Route,mimiciv_drug_route,Qualifier Value,,PV,1970-01-01,2099-12-31,
2000002088,EDPCA,Route,mimiciv_drug_route,Qualifier Value,,EDPCA,1970-01-01,2099-12-31,
2000002089,SIDE PORT,Route,mimiciv_drug_route,Qualifier Value,,SIDE PORT,1970-01-01,2099-12-31,
2000002090,ITPCA,Route,mimiciv_drug_route,Qualifier Value,,ITPCA,1970-01-01,2099-12-31,
2000002091,IU,Route,mimiciv_drug_route,Qualifier Value,,IU,1970-01-01,2099-12-31,
2000002092,Nasal,Route,mimiciv_drug_route,Qualifier Value,,NU,1970-01-01,2099-12-31,
2000002093,Haemodialysis,Route,mimiciv_drug_route,Qualifier Value,,REPLACE,1970-01-01,2099-12-31,
2000002094,Intravenous,Route,mimiciv_drug_route,Qualifier Value,,PB,1970-01-01,2099-12-31,
2000002095,Intravenous,Route,mimiciv_drug_route,Qualifier Value,,PAL,1970-01-01,2099-12-31,
2000002096,DWELL,Route,mimiciv_drug_route,Qualifier Value,,DWELL,1970-01-01,2099-12-31,
