concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
2000020011,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W/O CC/MCC,1970-01-01,2099-12-31,
2000020012,Acute Major Eye Infections,Observation,mimiciv_obs_drgcodes,MS-DRG,,Acute Major Eye Infections,1970-01-01,2099-12-31,
2000020013,Acute Myocardial Infarction,Observation,mimiciv_obs_drgcodes,MS-DRG,,Acute Myocardial Infarction,1970-01-01,2099-12-31,
2000020014,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",1970-01-01,2099-12-31,
2000020015,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",1970-01-01,2099-12-31,
2000020016,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",1970-01-01,2099-12-31,
2000020017,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W CC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W CC",1970-01-01,2099-12-31,
2000020018,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W MCC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W MCC",1970-01-01,2099-12-31,
2000020019,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W/O CC/MCC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"ACUTE MYOCARDIAL INFARCTION, EXPIRED W/O CC/MCC",1970-01-01,2099-12-31,
2000020020,Acute & Subacute Endocarditis,Observation,mimiciv_obs_drgcodes,MS-DRG,,Acute & Subacute Endocarditis,1970-01-01,2099-12-31,
2000020021,ACUTE & SUBACUTE ENDOCARDITIS,Observation,mimiciv_obs_drgcodes,MS-DRG,,ACUTE & SUBACUTE ENDOCARDITIS,1970-01-01,2099-12-31,
2000020022,ACUTE & SUBACUTE ENDOCARDITIS W CC,Observation,mimiciv_obs_drgcodes,MS-DRG,,ACUTE & SUBACUTE ENDOCARDITIS W CC,1970-01-01,2099-12-31,
2000020023,ACUTE & SUBACUTE ENDOCARDITIS W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,ACUTE & SUBACUTE ENDOCARDITIS W MCC,1970-01-01,2099-12-31,
2000020024,ADMIT FOR RENAL DIALYSIS,Observation,mimiciv_obs_drgcodes,MS-DRG,,ADMIT FOR RENAL DIALYSIS,1970-01-01,2099-12-31,
2000020025,ADRENAL & PITUITARY PROCEDURES W CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,ADRENAL & PITUITARY PROCEDURES W CC/MCC,1970-01-01,2099-12-31,
2000020026,ADRENAL & PITUITARY PROCEDURES W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,ADRENAL & PITUITARY PROCEDURES W/O CC/MCC,1970-01-01,2099-12-31,
2000020027,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC",1970-01-01,2099-12-31,
2000020028,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC",1970-01-01,2099-12-31,
2000020029,AICD GENERATOR PROCEDURES,Observation,mimiciv_obs_drgcodes,MS-DRG,,AICD GENERATOR PROCEDURES,1970-01-01,2099-12-31,
2000020030,AICD LEAD PROCEDURES,Observation,mimiciv_obs_drgcodes,MS-DRG,,AICD LEAD PROCEDURES,1970-01-01,2099-12-31,
2000020031,"ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",Observation,mimiciv_obs_drgcodes,MS-DRG,,"ALCOHOL/DRUG ABUSE OR DEPENDENCE, LEFT AMA",1970-01-01,2099-12-31,
2000020032,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W MCC,1970-01-01,2099-12-31,
2000020033,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,1970-01-01,2099-12-31,
2000020034,Alcoholic Liver Disease,Observation,mimiciv_obs_drgcodes,MS-DRG,,Alcoholic Liver Disease,1970-01-01,2099-12-31,
2000020035,Allergic Reactions,Observation,mimiciv_obs_drgcodes,MS-DRG,,Allergic Reactions,1970-01-01,2099-12-31,
2000020036,ALLERGIC REACTIONS W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,ALLERGIC REACTIONS W MCC,1970-01-01,2099-12-31,
2000020037,ALLERGIC REACTIONS W/O MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,ALLERGIC REACTIONS W/O MCC,1970-01-01,2099-12-31,
2000020038,ALLOGENEIC BONE MARROW TRANSPLANT,Observation,mimiciv_obs_drgcodes,MS-DRG,,ALLOGENEIC BONE MARROW TRANSPLANT,1970-01-01,2099-12-31,
2000020039,AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W CC,Observation,mimiciv_obs_drgcodes,MS-DRG,,AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W CC,1970-01-01,2099-12-31,
2000020040,AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,AMPUTATION FOR CIRC SYS DISORDERS EXC UPPER LIMB & TOE W MCC,1970-01-01,2099-12-31,
2000020041,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB & TOE,Observation,mimiciv_obs_drgcodes,MS-DRG,,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB & TOE,1970-01-01,2099-12-31,
2000020042,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W CC,Observation,mimiciv_obs_drgcodes,MS-DRG,,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W CC,1970-01-01,2099-12-31,
2000020043,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W MCC,1970-01-01,2099-12-31,
2000020044,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W/O CC/MCC,1970-01-01,2099-12-31,
2000020045,AMPUTATION FOR MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE DISORDERS,Observation,mimiciv_obs_drgcodes,MS-DRG,,AMPUTATION FOR MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE DISORDERS,1970-01-01,2099-12-31,
2000020046,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W CC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W CC",1970-01-01,2099-12-31,
2000020047,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W MCC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W MCC",1970-01-01,2099-12-31,
2000020048,"ANAL & STOMAL PROCEDURES WITH COMPLICATIONS, COMORBIDITIES",Observation,mimiciv_obs_drgcodes,MS-DRG,,"ANAL & STOMAL PROCEDURES WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,
2000020049,"ANAL & STOMAL PROCEDURES WITHOUT COMPLICATIONS, COMORBIDITIES",Observation,mimiciv_obs_drgcodes,MS-DRG,,"ANAL & STOMAL PROCEDURES WITHOUT COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,
2000020050,ANAL & STOMAL PROCEDURES W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,ANAL & STOMAL PROCEDURES W MCC,1970-01-01,2099-12-31,
2000020051,ANAL & STOMAL PROCEDURES W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,ANAL & STOMAL PROCEDURES W/O CC/MCC,1970-01-01,2099-12-31,
2000020052,ANGINA PECTORIS,Observation,mimiciv_obs_drgcodes,MS-DRG,,ANGINA PECTORIS,1970-01-01,2099-12-31,
2000020053,Angina Pectoris & Coronary Atherosclerosis,Observation,mimiciv_obs_drgcodes,MS-DRG,,Angina Pectoris & Coronary Atherosclerosis,1970-01-01,2099-12-31,
2000020054,Appendectomy,Observation,mimiciv_obs_drgcodes,MS-DRG,,Appendectomy,1970-01-01,2099-12-31,
2000020055,APPENDECTOMY W COMPLICATED PRINCIPAL DIAG W CC,Observation,mimiciv_obs_drgcodes,MS-DRG,,APPENDECTOMY W COMPLICATED PRINCIPAL DIAG W CC,1970-01-01,2099-12-31,
2000020056,APPENDECTOMY W COMPLICATED PRINCIPAL DIAG W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,APPENDECTOMY W COMPLICATED PRINCIPAL DIAG W MCC,1970-01-01,2099-12-31,
2000020057,"APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH COMPLICATIONS, COMORBIDITIES",Observation,mimiciv_obs_drgcodes,MS-DRG,,"APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,
2000020058,"APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH COMPLICATIONS, COMORBIDITIES",Observation,mimiciv_obs_drgcodes,MS-DRG,,"APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,
2000020059,APPENDECTOMY W/O COMPLICATED PRINCIPAL DIAG W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,APPENDECTOMY W/O COMPLICATED PRINCIPAL DIAG W MCC,1970-01-01,2099-12-31,
2000020060,APPENDECTOMY W/O COMPLICATED PRINCIPAL DIAG W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,APPENDECTOMY W/O COMPLICATED PRINCIPAL DIAG W/O CC/MCC,1970-01-01,2099-12-31,
2000020061,Asthma,Observation,mimiciv_obs_drgcodes,MS-DRG,,Asthma,1970-01-01,2099-12-31,
2000020062,"ATHEROSCLEROSIS WITH COMPLICATIONS, COMORBIDITIES",Observation,mimiciv_obs_drgcodes,MS-DRG,,"ATHEROSCLEROSIS WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,
2000020063,ATHEROSCLEROSIS W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,ATHEROSCLEROSIS W MCC,1970-01-01,2099-12-31,
2000020064,ATHEROSCLEROSIS W/O MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,ATHEROSCLEROSIS W/O MCC,1970-01-01,2099-12-31,
2000020065,AUTOLOGOUS BONE MARROW TRANSPLANT W CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,AUTOLOGOUS BONE MARROW TRANSPLANT W CC/MCC,1970-01-01,2099-12-31,
2000020066,BACK & NECK PROCEDURES EXCEPT SPINAL FUSION WITH COMPLICATIONS AND COMORBIDITIES,Observation,mimiciv_obs_drgcodes,MS-DRG,,BACK & NECK PROCEDURES EXCEPT SPINAL FUSION WITH COMPLICATIONS AND COMORBIDITIES,1970-01-01,2099-12-31,
2000020067,BACK & NECK PROCEDURES EXCEPT SPINAL FUSION WITHOUT COMPLICATIONS AND COMORBIDITIES,Observation,mimiciv_obs_drgcodes,MS-DRG,,BACK & NECK PROCEDURES EXCEPT SPINAL FUSION WITHOUT COMPLICATIONS AND COMORBIDITIES,1970-01-01,2099-12-31,
2000020068,BACK & NECK PROC EXC SPINAL FUSION W CC/MCC OR DISC DEVICE/NEUROSTIM,Observation,mimiciv_obs_drgcodes,MS-DRG,,BACK & NECK PROC EXC SPINAL FUSION W CC/MCC OR DISC DEVICE/NEUROSTIM,1970-01-01,2099-12-31,
2000020069,BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,1970-01-01,2099-12-31,
2000020070,Bacterial & Tuberculous Infections of Nervous System,Observation,mimiciv_obs_drgcodes,MS-DRG,,Bacterial & Tuberculous Infections of Nervous System,1970-01-01,2099-12-31,
2000020071,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM,Observation,mimiciv_obs_drgcodes,MS-DRG,,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM,1970-01-01,2099-12-31,
2000020072,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM W CC,Observation,mimiciv_obs_drgcodes,MS-DRG,,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM W CC,1970-01-01,2099-12-31,
2000020073,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM W MCC,1970-01-01,2099-12-31,
2000020074,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,BACTERIAL & TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM W/O CC/MCC,1970-01-01,2099-12-31,
2000020075,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY,Observation,mimiciv_obs_drgcodes,MS-DRG,,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY,1970-01-01,2099-12-31,
2000020076,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W MCC,1970-01-01,2099-12-31,
2000020077,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W/O MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W/O MCC,1970-01-01,2099-12-31,
2000020078,"BILIARY TACT PROCEDURES EXCEPT ONLY TOTAL CHOLECYST WITH OR WITHOUT COMMON DUCT EXPLORATION WITH COMPLICATIONS, COMORBIDITIES",Observation,mimiciv_obs_drgcodes,MS-DRG,,"BILIARY TACT PROCEDURES EXCEPT ONLY TOTAL CHOLECYST WITH OR WITHOUT COMMON DUCT EXPLORATION WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,
2000020079,"BILIARY TRACT PROCEDURES EXCEPT ONLY TOTAL CHOLECYST WITH OR WITHOUT COMMON DUCT EXPLORATION WITHOUT COMPLICATIONS, COMORBIDITIES",Observation,mimiciv_obs_drgcodes,MS-DRG,,"BILIARY TRACT PROCEDURES EXCEPT ONLY TOTAL CHOLECYST WITH OR WITHOUT COMMON DUCT EXPLORATION WITHOUT COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,
2000020080,BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W CC,Observation,mimiciv_obs_drgcodes,MS-DRG,,BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W CC,1970-01-01,2099-12-31,
2000020081,BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W MCC,1970-01-01,2099-12-31,
2000020082,BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E. W/O CC/MCC,1970-01-01,2099-12-31,
2000020083,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE,Observation,mimiciv_obs_drgcodes,MS-DRG,,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE,1970-01-01,2099-12-31,
2000020084,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,Observation,mimiciv_obs_drgcodes,MS-DRG,,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,1970-01-01,2099-12-31,
2000020085,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,1970-01-01,2099-12-31,
2000020086,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,1970-01-01,2099-12-31,
2000020087,BONE DISEASES & ARTHROPATHIES W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,BONE DISEASES & ARTHROPATHIES W MCC,1970-01-01,2099-12-31,
2000020088,BONE DISEASES & ARTHROPATHIES W/O MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,BONE DISEASES & ARTHROPATHIES W/O MCC,1970-01-01,2099-12-31,
2000020089,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC",1970-01-01,2099-12-31,
2000020090,"BRONCHITIS & ASTHMA AGE >17 WITH COMPLICATIONS, COMORBIDITIES",Observation,mimiciv_obs_drgcodes,MS-DRG,,"BRONCHITIS & ASTHMA AGE >17 WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,
2000020091,"BRONCHITIS & ASTHMA AGE >17 WITHOUT COMPLICATIONS, COMORBIDITIES",Observation,mimiciv_obs_drgcodes,MS-DRG,,"BRONCHITIS & ASTHMA AGE >17 WITHOUT COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,
2000020092,BRONCHITIS & ASTHMA W CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,BRONCHITIS & ASTHMA W CC/MCC,1970-01-01,2099-12-31,
2000020093,BRONCHITIS & ASTHMA W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,BRONCHITIS & ASTHMA W/O CC/MCC,1970-01-01,2099-12-31,
2000020094,Cardiac Arrest,Observation,mimiciv_obs_drgcodes,MS-DRG,,Cardiac Arrest,1970-01-01,2099-12-31,
2000020095,"CARDIAC ARREST, UNEXPLAINED",Observation,mimiciv_obs_drgcodes,MS-DRG,,"CARDIAC ARREST, UNEXPLAINED",1970-01-01,2099-12-31,
2000020096,"CARDIAC ARREST, UNEXPLAINED W CC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"CARDIAC ARREST, UNEXPLAINED W CC",1970-01-01,2099-12-31,
2000020097,"CARDIAC ARREST, UNEXPLAINED W MCC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"CARDIAC ARREST, UNEXPLAINED W MCC",1970-01-01,2099-12-31,
2000020098,"CARDIAC ARREST, UNEXPLAINED W/O CC/MCC",Observation,mimiciv_obs_drgcodes,MS-DRG,,"CARDIAC ARREST, UNEXPLAINED W/O CC/MCC",1970-01-01,2099-12-31,
2000020099,Cardiac Arrhythmia & Conduction Disorders,Observation,mimiciv_obs_drgcodes,MS-DRG,,Cardiac Arrhythmia & Conduction Disorders,1970-01-01,2099-12-31,
2000020100,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,Observation,mimiciv_obs_drgcodes,MS-DRG,,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,1970-01-01,2099-12-31,
2000020101,"CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WITH COMPLICATIONS, COMORBIDITIES",Observation,mimiciv_obs_drgcodes,MS-DRG,,"CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,
2000020102,"CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WITHOUT COMPLICATIONS, COMORBIDITIES",Observation,mimiciv_obs_drgcodes,MS-DRG,,"CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS WITHOUT COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,
2000020103,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,1970-01-01,2099-12-31,
2000020104,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,1970-01-01,2099-12-31,
2000020105,Cardiac Congenital & Valvular Disorders,Observation,mimiciv_obs_drgcodes,MS-DRG,,Cardiac Congenital & Valvular Disorders,1970-01-01,2099-12-31,
2000020106,CARDIAC CONGENITAL & VALVULAR DISORDERS AGE 0-17,Observation,mimiciv_obs_drgcodes,MS-DRG,,CARDIAC CONGENITAL & VALVULAR DISORDERS AGE 0-17,1970-01-01,2099-12-31,
2000020107,"CARDIAC CONGENITAL & VALVULAR DISORDERS AGE >17 WITH COMPLICATIONS, COMORBIDITIES",Observation,mimiciv_obs_drgcodes,MS-DRG,,"CARDIAC CONGENITAL & VALVULAR DISORDERS AGE >17 WITH COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,
2000020108,"CARDIAC CONGENITAL & VALVULAR DISORDERS AGE >17 WITHOUT COMPLICATIONS, COMORBIDITIES",Observation,mimiciv_obs_drgcodes,MS-DRG,,"CARDIAC CONGENITAL & VALVULAR DISORDERS AGE >17 WITHOUT COMPLICATIONS, COMORBIDITIES",1970-01-01,2099-12-31,
2000020109,CARDIAC CONGENITAL & VALVULAR DISORDERS W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,CARDIAC CONGENITAL & VALVULAR DISORDERS W MCC,1970-01-01,2099-12-31,
2000020110,CARDIAC CONGENITAL & VALVULAR DISORDERS W/O MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,CARDIAC CONGENITAL & VALVULAR DISORDERS W/O MCC,1970-01-01,2099-12-31,
2000020111,CARDIAC DEFIB IMPLANT W CARDIAC CATH W AMI/HF/SHOCK W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,CARDIAC DEFIB IMPLANT W CARDIAC CATH W AMI/HF/SHOCK W MCC,1970-01-01,2099-12-31,
2000020112,CARDIAC DEFIB IMPLANT W CARDIAC CATH W AMI/HF/SHOCK W/O MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,CARDIAC DEFIB IMPLANT W CARDIAC CATH W AMI/HF/SHOCK W/O MCC,1970-01-01,2099-12-31,
2000020113,CARDIAC DEFIB IMPLANT W CARDIAC CATH W/O AMI/HF/SHOCK W MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,CARDIAC DEFIB IMPLANT W CARDIAC CATH W/O AMI/HF/SHOCK W MCC,1970-01-01,2099-12-31,
2000020114,CARDIAC DEFIB IMPLANT W CARDIAC CATH W/O AMI/HF/SHOCK W/O MCC,Observation,mimiciv_obs_drgcodes,MS-DRG,,CARDIAC DEFIB IMPLANT W CARDIAC CATH W/O AMI/HF/SHOCK W/O MCC,1970-01-01,2099-12-31,
2000020115,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITH ACUTE MYOCARDIAL INFARCTION (AMI), HEART FAILURE OR SHOCK",Observation,mimiciv_obs_drgcodes,MS-DRG,,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITH ACUTE MYOCARDIAL INFARCTION (AMI), HEART FAILURE OR SHOCK",1970-01-01,2099-12-31,
