concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
2000041026,R wave duration in lead III,Measurement,mimiciv_meas_wf,Clinical Observation,,III R DUR,1970-01-01,2099-12-31,
2000041027,S wave amplitude in lead III,Measurement,mimiciv_meas_wf,Clinical Observation,,III S AMP,1970-01-01,2099-12-31,
2000041028,S wave duration in lead III,Measurement,mimiciv_meas_wf,Clinical Observation,,III S DUR,1970-01-01,2099-12-31,
2000041029,ST amplitude.J point+60 ms Lead III,Measurement,mimiciv_meas_wf,Clinical Observation,,III STJ60,1970-01-01,2099-12-31,
2000041030,ST amplitude.J point+80 ms Lead III,Measurement,mimiciv_meas_wf,Clinical Observation,,III STJ80,1970-01-01,2099-12-31,
2000041031,T wave amplitude in lead III,Measurement,mimiciv_meas_wf,Clinical Observation,,III T AMP,1970-01-01,2099-12-31,
2000041032,T wave amplitude in lead III,Measurement,mimiciv_meas_wf,Clinical Observation,,III TPOS AMP,1970-01-01,2099-12-31,
2000041033,ST amplitude.lead MCL1,Measurement,mimiciv_meas_wf,Clinical Observation,,MCL1 STJ60,1970-01-01,2099-12-31,
2000041034,HR [bpm],Measurement,mimiciv_meas_wf,Clinical Observation,,HR [bpm],1970-01-01,2099-12-31,
2000041035,RR [rpm],Measurement,mimiciv_meas_wf,Clinical Observation,,RR [rpm],1970-01-01,2099-12-31,
2000041036,SpO2 [%],Measurement,mimiciv_meas_wf,Clinical Observation,,SpO2 [%],1970-01-01,2099-12-31,
2000041037,QT [msec],Measurement,mimiciv_meas_wf,Clinical Observation,,QT [msec],1970-01-01,2099-12-31,
2000041038,PVC [/min],Measurement,mimiciv_meas_wf,Clinical Observation,,PVC [/min],1970-01-01,2099-12-31,
2000041039,QTc [msec],Measurement,mimiciv_meas_wf,Clinical Observation,,QTc [msec],1970-01-01,2099-12-31,
2000041040,ABPm [mmHg],Measurement,mimiciv_meas_wf,Clinical Observation,,ABPm [mmHg],1970-01-01,2099-12-31,
2000041041,ST-III [mm],Measurement,mimiciv_meas_wf,Clinical Observation,,ST-III [mm],1970-01-01,2099-12-31,
2000041042,btbHR [bpm],Measurement,mimiciv_meas_wf,Clinical Observation,,btbHR [bpm],1970-01-01,2099-12-31,
2000041043,Pulse (ABP) [bpm],Measurement,mimiciv_meas_wf,Clinical Observation,,Pulse (ABP) [bpm],1970-01-01,2099-12-31,
2000041044,Pulse (SpO2) [bpm],Measurement,mimiciv_meas_wf,Clinical Observation,,Pulse (SpO2) [bpm],1970-01-01,2099-12-31,
