concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
2000030052,Peak Insp. Pressure,Measurement,mimiciv_meas_chart,Clinical Observation,,224695,1970-01-01,2099-12-31,
2000030053,O2 Flow,Measurement,mimiciv_meas_chart,Clinical Observation,,223834,1970-01-01,2099-12-31,
2000030054,Apnea Interval,Measurement,mimiciv_meas_chart,Clinical Observation,,223876,1970-01-01,2099-12-31,
2000030055,Paw High,Measurement,mimiciv_meas_chart,Clinical Observation,,223873,1970-01-01,2099-12-31,
2000030056,Ventilator Type,Measurement,mimiciv_meas_chart,Clinical Observation,,223848,1970-01-01,2099-12-31,
2000030057,Vti High,Measurement,mimiciv_meas_chart,Clinical Observation,,223874,1970-01-01,2099-12-31,
2000030058,Pain Level Response,Observation,mimiciv_meas_chart,Clinical Observation,,224409,1970-01-01,2099-12-31,
2000030059,Respiratory Rate (Total),Measurement,mimiciv_meas_chart,Clinical Observation,,224690,1970-01-01,2099-12-31,
2000030060,GI #1 Tube Type,Measurement,mimiciv_meas_chart,Clinical Observation,,224785,1970-01-01,2099-12-31,
2000030061,ETT Size (ID),Measurement,mimiciv_meas_chart,Clinical Observation,,223837,1970-01-01,2099-12-31,
2000030062,Potassium (serum),Measurement,mimiciv_meas_chart,Clinical Observation,,227442,1970-01-01,2099-12-31,
2000030063,Sodium (serum),Measurement,mimiciv_meas_chart,Clinical Observation,,220645,1970-01-01,2099-12-31,
2000030064,Chloride (serum),Measurement,mimiciv_meas_chart,Clinical Observation,,220602,1970-01-01,2099-12-31,
2000030065,Ventilator Mode,Measurement,mimiciv_meas_chart,Clinical Observation,,223849,1970-01-01,2099-12-31,
2000030066,Hematocrit (serum),Measurement,mimiciv_meas_chart,Clinical Observation,,220545,1970-01-01,2099-12-31,
2000030067,Hemoglobin,Measurement,mimiciv_meas_chart,Clinical Observation,,220228,1970-01-01,2099-12-31,
2000030068,Creatinine (serum),Measurement,mimiciv_meas_chart,Clinical Observation,,220615,1970-01-01,2099-12-31,
2000030069,HCO3 (serum),Measurement,mimiciv_meas_chart,Clinical Observation,,227443,1970-01-01,2099-12-31,
2000030070,BUN,Measurement,mimiciv_meas_chart,Clinical Observation,,225624,1970-01-01,2099-12-31,
2000030071,Anion gap,Measurement,mimiciv_meas_chart,Clinical Observation,,227073,1970-01-01,2099-12-31,
2000030072,Glucose (serum),Measurement,mimiciv_meas_chart,Clinical Observation,,220621,1970-01-01,2099-12-31,
2000030073,Incision Closure #1,Measurement,mimiciv_meas_chart,Clinical Observation,,224040,1970-01-01,2099-12-31,
2000030074,Sputum Color,Measurement,mimiciv_meas_chart,Clinical Observation,,224370,1970-01-01,2099-12-31,
2000030075,Inspired Gas Temp.,Measurement,mimiciv_meas_chart,Clinical Observation,,223872,1970-01-01,2099-12-31,
2000030076,Flatus,Measurement,mimiciv_meas_chart,Clinical Observation,,224005,1970-01-01,2099-12-31,
2000030077,Therapeutic Bed,Device,mimiciv_meas_chart,Clinical Observation,,229604,1970-01-01,2099-12-31,
2000030078,Respiratory Rate (Set),Measurement,mimiciv_meas_chart,Clinical Observation,,224688,1970-01-01,2099-12-31,
2000030079,Tidal Volume (set),Measurement,mimiciv_meas_chart,Clinical Observation,,224684,1970-01-01,2099-12-31,
2000030080,Tidal Volume (spontaneous),Measurement,mimiciv_meas_chart,Clinical Observation,,224686,1970-01-01,2099-12-31,
2000030081,Inspiratory Time,Measurement,mimiciv_meas_chart,Clinical Observation,,224738,1970-01-01,2099-12-31,
2000030082,PSV Level,Measurement,mimiciv_meas_chart,Clinical Observation,,224701,1970-01-01,2099-12-31,
2000030083,PH (Arterial),Measurement,mimiciv_meas_chart,Clinical Observation,,223830,1970-01-01,2099-12-31,
2000030084,Pulmonary Artery Pressure diastolic,Measurement,mimiciv_meas_chart,Clinical Observation,,220060,1970-01-01,2099-12-31,
2000030085,Pulmonary Artery Pressure systolic,Measurement,mimiciv_meas_chart,Clinical Observation,,220059,1970-01-01,2099-12-31,
2000030086,Arterial O2 pressure,Measurement,mimiciv_meas_chart,Clinical Observation,,220224,1970-01-01,2099-12-31,
2000030087,Arterial CO2 Pressure,Measurement,mimiciv_meas_chart,Clinical Observation,,220235,1970-01-01,2099-12-31,
2000030088,Arterial Base Excess,Measurement,mimiciv_meas_chart,Clinical Observation,,224828,1970-01-01,2099-12-31,
2000030089,TCO2 (calc) Arterial,Measurement,mimiciv_meas_chart,Clinical Observation,,225698,1970-01-01,2099-12-31,
2000030090,Pulmonary Artery Pressure mean,Measurement,mimiciv_meas_chart,Clinical Observation,,220061,1970-01-01,2099-12-31,
2000030091,Riker-SAS Scale,Observation,mimiciv_meas_chart,Clinical Observation,,223753,1970-01-01,2099-12-31,
2000030092,Temperature Celsius,Measurement,mimiciv_meas_chart,Clinical Observation,,223762,1970-01-01,2099-12-31,
2000030093,Stool Color,Measurement,mimiciv_meas_chart,Clinical Observation,,224794,1970-01-01,2099-12-31,
2000030094,Stool Consistency,Measurement,mimiciv_meas_chart,Clinical Observation,,224011,1970-01-01,2099-12-31,
2000030095,Lactic Acid,Measurement,mimiciv_meas_chart,Clinical Observation,,225668,1970-01-01,2099-12-31,
2000030096,ART BP Mean,Measurement,mimiciv_meas_chart,Clinical Observation,,225312,1970-01-01,2099-12-31,
2000030097,ART BP Systolic,Measurement,mimiciv_meas_chart,Clinical Observation,,225309,1970-01-01,2099-12-31,
2000030098,ART BP Diastolic,Measurement,mimiciv_meas_chart,Clinical Observation,,225310,1970-01-01,2099-12-31,
2000030099,Plateau Pressure,Measurement,mimiciv_meas_chart,Clinical Observation,,224696,1970-01-01,2099-12-31,
2000030100,Ionized Calcium,Measurement,mimiciv_meas_chart,Clinical Observation,,225667,1970-01-01,2099-12-31,
2000030101,Flow Rate (L/min),Measurement,mimiciv_meas_chart,Clinical Observation,,224691,1970-01-01,2099-12-31,
2000030102,Total PEEP Level,Measurement,mimiciv_meas_chart,Clinical Observation,,224700,1970-01-01,2099-12-31,
2000030103,Pain Assessment Method,Procedure,mimiciv_meas_chart,Clinical Observation,,229687,1970-01-01,2099-12-31,
2000030104,Intra Cranial Pressure,Measurement,mimiciv_meas_chart,Clinical Observation,,220765,1970-01-01,2099-12-31,
2000030105,SvO2,Measurement,mimiciv_meas_chart,Clinical Observation,,223772,1970-01-01,2099-12-31,
2000030106,Blood Temperature CCO (C),Measurement,mimiciv_meas_chart,Clinical Observation,,226329,1970-01-01,2099-12-31,
2000030107,Cardiac Output (CCO),Measurement,mimiciv_meas_chart,Clinical Observation,,224842,1970-01-01,2099-12-31,
2000030108,Past medical history,Measurement,mimiciv_meas_chart,Clinical Observation,,225059,1970-01-01,2099-12-31,
2000030109,Incision Dressing #1,Measurement,mimiciv_meas_chart,Clinical Observation,,224042,1970-01-01,2099-12-31,
2000030110,Insulin pump,Device,mimiciv_meas_chart,Clinical Observation,,228236,1970-01-01,2099-12-31,
2000030111,Cerebral Perfusion Pressure,Measurement,mimiciv_meas_chart,Clinical Observation,,227066,1970-01-01,2099-12-31,
2000030112,Admission Weight (lbs.),Measurement,mimiciv_meas_chart,Clinical Observation,,226531,1970-01-01,2099-12-31,
2000030113,ETOH,Condition,mimiciv_meas_chart,Clinical Observation,,225106,1970-01-01,2099-12-31,
2000030114,Arterial O2 Saturation,Measurement,mimiciv_meas_chart,Clinical Observation,,220227,1970-01-01,2099-12-31,
2000030115,Tobacco Use History,Observation,mimiciv_meas_chart,Clinical Observation,,227687,1970-01-01,2099-12-31,
2000030116,Currently experiencing pain,Observation,mimiciv_meas_chart,Clinical Observation,,225113,1970-01-01,2099-12-31,
2000030117,Code Status,Observation,mimiciv_meas_chart,Clinical Observation,,223758,1970-01-01,2099-12-31,
2000030118,Admission Weight (Kg),Measurement,mimiciv_meas_chart,Clinical Observation,,226512,1970-01-01,2099-12-31,
2000030119,CO2 production,Measurement,mimiciv_meas_chart,Clinical Observation,,220245,1970-01-01,2099-12-31,
2000030120,PCA lockout (min),Measurement,mimiciv_meas_chart,Clinical Observation,,224329,1970-01-01,2099-12-31,
2000030121,O2 Flow (additional cannula),Measurement,mimiciv_meas_chart,Clinical Observation,,227287,1970-01-01,2099-12-31,
2000030122,Spont RR,Measurement,mimiciv_meas_chart,Clinical Observation,,224422,1970-01-01,2099-12-31,
2000030123,Spont Vt,Measurement,mimiciv_meas_chart,Clinical Observation,,224421,1970-01-01,2099-12-31,
2000030124,Mixed Venous O2% Sat,Measurement,mimiciv_meas_chart,Clinical Observation,,225674,1970-01-01,2099-12-31,
2000030125,Height,Measurement,mimiciv_meas_chart,Clinical Observation,,226707,1970-01-01,2099-12-31,
2000030126,Height (cm),Measurement,mimiciv_meas_chart,Clinical Observation,,226730,1970-01-01,2099-12-31,
2000030127,Stool Guaiac,Measurement,mimiciv_meas_chart,Clinical Observation,,224013,1970-01-01,2099-12-31,
2000030128,Cardiac Output (thermodilution),Measurement,mimiciv_meas_chart,Clinical Observation,,220088,1970-01-01,2099-12-31,
2000030129,CO (Arterial),Measurement,mimiciv_meas_chart,Clinical Observation,,227543,1970-01-01,2099-12-31,
2000030130,Pregnant,Meas Value,mimiciv_meas_chart,Clinical Observation,,225082,1970-01-01,2099-12-31,
2000030131,Post menopausal,Condition,mimiciv_meas_chart,Clinical Observation,,225085,1970-01-01,2099-12-31,
2000030132,SVV (Arterial),Measurement,mimiciv_meas_chart,Clinical Observation,,227546,1970-01-01,2099-12-31,
2000030133,SV (Arterial),Measurement,mimiciv_meas_chart,Clinical Observation,,227547,1970-01-01,2099-12-31,
2000030134,PAR-Oxygen saturation,Measurement,mimiciv_meas_chart,Clinical Observation,,228232,1970-01-01,2099-12-31,
2000030135,BiPap O2 Flow,Measurement,mimiciv_meas_chart,Clinical Observation,,227582,1970-01-01,2099-12-31,
2000030136,Cardiac Index (CI NICOM),Measurement,mimiciv_meas_chart,Clinical Observation,,228368,1970-01-01,2099-12-31,
2000030137,Stroke Volume Index (SVI NICOM),Measurement,mimiciv_meas_chart,Clinical Observation,,228375,1970-01-01,2099-12-31,
2000030138,Cardiac Output (CO NICOM),Measurement,mimiciv_meas_chart,Clinical Observation,,228369,1970-01-01,2099-12-31,
2000030139,Stroke Volume (SV NICOM),Measurement,mimiciv_meas_chart,Clinical Observation,,228374,1970-01-01,2099-12-31,
2000030140,Stroke Volume Variation (SVV NICOM),Measurement,mimiciv_meas_chart,Clinical Observation,,228376,1970-01-01,2099-12-31,
2000030141,PCWP,Measurement,mimiciv_meas_chart,Clinical Observation,,223771,1970-01-01,2099-12-31,
2000030142,Cerebral Perfusion Pressure Alarm - Low,Measurement,mimiciv_meas_chart,Clinical Observation,,227717,1970-01-01,2099-12-31,
2000030143,Cerebral Perfusion Pressure Alarm - High,Measurement,mimiciv_meas_chart,Clinical Observation,,227716,1970-01-01,2099-12-31,
2000030144,CI (PiCCO),Measurement,mimiciv_meas_chart,Clinical Observation,,228177,1970-01-01,2099-12-31,
2000030145,SVI (PiCCO),Measurement,mimiciv_meas_chart,Clinical Observation,,228182,1970-01-01,2099-12-31,
2000030146,CO (PiCCO),Measurement,mimiciv_meas_chart,Clinical Observation,,228178,1970-01-01,2099-12-31,
2000030147,Intra Cranial Pressure #2,Measurement,mimiciv_meas_chart,Clinical Observation,,227989,1970-01-01,2099-12-31,
2000030148,SVRI (PiCCO),Measurement,mimiciv_meas_chart,Clinical Observation,,228185,1970-01-01,2099-12-31,
2000030149,SVV (PiCCO),Measurement,mimiciv_meas_chart,Clinical Observation,,228184,1970-01-01,2099-12-31,
2000030150,QTc,Measurement,mimiciv_meas_chart,Clinical Observation,,224359,1970-01-01,2099-12-31,
2000030151,ScvO2 (Presep),Measurement,mimiciv_meas_chart,Clinical Observation,,227549,1970-01-01,2099-12-31,
2000030152,Vital Cap,Measurement,mimiciv_meas_chart,Clinical Observation,,224420,1970-01-01,2099-12-31,
2000030153,Manual Blood Pressure Systolic Left,Measurement,mimiciv_meas_chart,Clinical Observation,,224167,1970-01-01,2099-12-31,
2000030154,Manual Blood Pressure Diastolic Left,Measurement,mimiciv_meas_chart,Clinical Observation,,224643,1970-01-01,2099-12-31,
2000030155,Tobacco use,Observation,mimiciv_meas_chart,Clinical Observation,,225108,1970-01-01,2099-12-31,
2000030156,Manual Blood Pressure Systolic Right,Measurement,mimiciv_meas_chart,Clinical Observation,,227243,1970-01-01,2099-12-31,
2000030157,Manual Blood Pressure Diastolic Right,Measurement,mimiciv_meas_chart,Clinical Observation,,227242,1970-01-01,2099-12-31,
2000030158,Orthostatic BPs lying,Measurement,mimiciv_meas_chart,Clinical Observation,,224645,1970-01-01,2099-12-31,
2000030159,Orthostatic HR sitting,Measurement,mimiciv_meas_chart,Clinical Observation,,223765,1970-01-01,2099-12-31,
2000030160,Orthostatic BPd lying,Measurement,mimiciv_meas_chart,Clinical Observation,,226092,1970-01-01,2099-12-31,
2000030161,Orthostatic BPs standing,Measurement,mimiciv_meas_chart,Clinical Observation,,223766,1970-01-01,2099-12-31,
2000030162,Orthostatic BPd standing,Measurement,mimiciv_meas_chart,Clinical Observation,,226096,1970-01-01,2099-12-31,
2000030163,Orthostatic HR lying,Measurement,mimiciv_meas_chart,Clinical Observation,,223764,1970-01-01,2099-12-31,
2000030164,ScvO2 (Presep) SQI,Measurement,mimiciv_meas_chart,Clinical Observation,,227806,1970-01-01,2099-12-31,
2000030165,Peak Exp Flow Rate,Measurement,mimiciv_meas_chart,Clinical Observation,,224728,1970-01-01,2099-12-31,
2000030166,CO-Tandem Heart Flow,Measurement,mimiciv_meas_chart,Clinical Observation,,228189,1970-01-01,2099-12-31,
2000030167,ScvO2 Central Venous O2% Sat,Measurement,mimiciv_meas_chart,Clinical Observation,,226541,1970-01-01,2099-12-31,
2000030168,FiO2ApacheIIValue,Measurement,mimiciv_meas_chart,Clinical Observation,,226754,1970-01-01,2099-12-31,
2000030169,FiO2_ApacheIV,Measurement,mimiciv_meas_chart,Clinical Observation,,227010,1970-01-01,2099-12-31,
